Column mapping:
  timestamp <- 'sensor_timestamp'
  altitude_feet <- 'sensor_altitude_feet'
  accel_icm_x <- 'sensor_accel_icm_x'
  accel_icm_y <- 'sensor_accel_icm_y'
  accel_icm_z <- 'sensor_accel_icm_z'
  accel_bno_x <- 'sensor_accel_bno_x'
  accel_bno_y <- 'sensor_accel_bno_y'
  accel_bno_z <- 'sensor_accel_bno_z'
  gyro_x <- 'sensor_gyro_x'
  gyro_y <- 'sensor_gyro_y'
  gyro_z <- 'sensor_gyro_z'
  quat_w <- 'sensor_quat_w'
  quat_x <- 'sensor_quat_x'
  quat_y <- 'sensor_quat_y'
  quat_z <- 'sensor_quat_z'
time_s,altitude_m,velocity_mps,apogee_prediction_m,status,horizontal_velocity_mps
110.112,223.204,-0.820315,0,ground,337.571
110.132,223.196,-0.826135,0,ground,337.636
110.142,223.199,-0.825171,0,ground,337.67
110.153,223.2,-0.824778,0,ground,337.706
110.164,223.202,-0.824051,0,ground,337.742
110.174,223.205,-0.821981,0,ground,337.776
110.185,223.208,-0.820585,0,ground,337.811
110.196,223.207,-0.816577,0,ground,337.829
110.216,223.201,-0.821339,0,ground,337.894
110.227,223.202,-0.820421,0,ground,337.931
110.237,223.203,-0.820189,0,ground,337.965
110.247,223.203,-0.82051,0,ground,337.998
110.268,223.197,-0.825888,0,ground,338.066
110.278,223.199,-0.824734,0,ground,338.1
110.289,223.202,-0.822909,0,ground,338.135
110.299,223.204,-0.821867,0,ground,338.17
110.31,223.206,-0.820545,0,ground,338.204
110.32,223.208,-0.819601,0,ground,338.238
110.331,223.21,-0.81822,0,ground,338.274
110.341,223.21,-0.818766,0,ground,338.309
110.352,223.212,-0.817625,0,ground,338.343
110.362,223.214,-0.817258,0,ground,338.376
110.372,223.214,-0.817677,0,ground,338.411
110.383,223.216,-0.816217,0,ground,338.447
110.394,223.219,-0.810507,0,ground,338.464
110.415,223.212,-0.814957,0,ground,338.53
110.436,223.206,-0.811201,0,ground,338.567
110.457,223.201,-0.815682,0,ground,338.636
110.467,223.204,-0.81393,0,ground,338.671
110.477,223.204,-0.814281,0,ground,338.705
110.487,223.206,-0.813078,0,ground,338.739
110.498,223.208,-0.812239,0,ground,338.773
110.508,223.211,-0.810391,0,ground,338.809
110.519,223.212,-0.810764,0,ground,338.843
110.54,223.204,-0.81793,0,ground,338.912
110.551,223.204,-0.818118,0,ground,338.948
110.571,223.198,-0.815444,0,ground,338.988
110.593,223.192,-0.820767,0,ground,339.057
110.603,223.193,-0.820764,0,ground,339.093
110.614,223.196,-0.819556,0,ground,339.127
110.624,223.199,-0.81758,0,ground,339.162
110.635,223.2,-0.817052,0,ground,339.198
110.645,223.203,-0.815956,0,ground,339.233
110.655,223.203,-0.816322,0,ground,339.266
110.666,223.206,-0.814558,0,ground,339.3
110.676,223.21,-0.812096,0,ground,339.334
110.687,223.211,-0.812435,0,ground,339.369
110.698,223.213,-0.806131,0,ground,339.388
110.719,223.207,-0.81133,0,ground,339.454
110.74,223.199,-0.818142,0,ground,339.522
110.751,223.2,-0.818232,0,ground,339.559
110.761,223.202,-0.816925,0,ground,339.592
110.771,223.205,-0.815504,0,ground,339.627
110.793,223.198,-0.821114,0,ground,339.698
110.803,223.2,-0.819664,0,ground,339.732
110.813,223.202,-0.819108,0,ground,339.765
110.834,223.197,-0.823641,0,ground,339.836
110.865,223.184,-0.834394,0,ground,339.939
110.875,223.187,-0.826434,0,ground,339.946
110.897,223.181,-0.831234,0,ground,340.014
110.907,223.182,-0.830691,0,ground,340.05
110.917,223.184,-0.829653,0,ground,340.085
110.928,223.187,-0.827645,0,ground,340.119
110.939,223.19,-0.825937,0,ground,340.155
110.949,223.195,-0.823017,0,ground,340.189
110.96,223.198,-0.820948,0,ground,340.225
110.971,223.2,-0.820228,0,ground,340.261
110.982,223.201,-0.819161,0,ground,340.298
110.992,223.202,-0.818624,0,ground,340.332
111.002,223.201,-0.819764,0,ground,340.366
111.023,223.195,-0.825129,0,ground,340.434
111.034,223.196,-0.823929,0,ground,340.47
111.044,223.199,-0.821925,0,ground,340.505
111.055,223.2,-0.821776,0,ground,340.541
111.066,223.203,-0.815505,0,ground,340.559
111.087,223.197,-0.819594,0,ground,340.624
111.097,223.2,-0.818019,0,ground,340.658
111.107,223.203,-0.816241,0,ground,340.691
111.117,223.203,-0.816392,0,ground,340.725
111.138,223.197,-0.82098,0,ground,340.795
111.149,223.198,-0.821264,0,ground,340.83
111.159,223.2,-0.820214,0,ground,340.864
111.17,223.202,-0.819472,0,ground,340.9
111.181,223.201,-0.820128,0,ground,340.937
111.192,223.203,-0.819156,0,ground,340.972
111.202,223.205,-0.813822,0,ground,340.989
111.223,223.199,-0.80991,0,ground,341.027
111.234,223.2,-0.809747,0,ground,341.067
111.244,223.202,-0.809122,0,ground,341.101
111.254,223.205,-0.807243,0,ground,341.134
111.275,223.198,-0.813224,0,ground,341.201
111.285,223.2,-0.812118,0,ground,341.237
111.296,223.203,-0.810549,0,ground,341.273
111.306,223.206,-0.808986,0,ground,341.307
111.317,223.209,-0.803021,0,ground,341.323
111.339,223.202,-0.808223,0,ground,341.392
111.349,223.205,-0.807472,0,ground,341.427
111.36,223.207,-0.806042,0,ground,341.464
111.371,223.209,-0.805517,0,ground,341.499
111.381,223.211,-0.80447,0,ground,341.533
111.392,223.212,-0.804243,0,ground,341.569
111.403,223.214,-0.803451,0,ground,341.605
111.413,223.216,-0.802585,0,ground,341.641
111.424,223.219,-0.801366,0,ground,341.676
111.434,223.221,-0.800336,0,ground,341.71
111.444,223.224,-0.798494,0,ground,341.743
111.454,223.225,-0.794265,0,ground,341.76
111.476,223.218,-0.800023,0,ground,341.825
111.486,223.219,-0.794771,0,ground,341.839
111.507,223.213,-0.799751,0,ground,341.905
111.518,223.215,-0.793361,0,ground,341.92
111.538,223.211,-0.79784,0,ground,341.985
111.548,223.215,-0.795098,0,ground,342.019
111.559,223.216,-0.794836,0,ground,342.056
111.57,223.218,-0.789631,0,ground,342.073
111.602,223.204,-0.788331,0,ground,342.13
111.628,223.195,-0.796287,0,ground,342.215
111.639,223.198,-0.795176,0,ground,342.253
111.649,223.2,-0.794454,0,ground,342.288
111.659,223.202,-0.793958,0,ground,342.321
111.671,223.204,-0.793741,0,ground,342.361
111.681,223.205,-0.793524,0,ground,342.395
111.702,223.2,-0.798701,0,ground,342.465
111.713,223.203,-0.797088,0,ground,342.5
111.733,223.198,-0.802498,0,ground,342.567
111.743,223.199,-0.802216,0,ground,342.6
111.764,223.194,-0.806883,0,ground,342.667
111.775,223.195,-0.806477,0,ground,342.704
111.796,223.189,-0.811982,0,ground,342.774
111.807,223.192,-0.8104,0,ground,342.81
111.817,223.197,-0.807992,0,ground,342.843
111.827,223.199,-0.80657,0,ground,342.877
111.838,223.202,-0.805213,0,ground,342.913
111.858,223.196,-0.811239,0,ground,342.981
111.869,223.2,-0.803929,0,ground,342.994
111.89,223.198,-0.805605,0,ground,343.06
111.9,223.201,-0.803327,0,ground,343.096
111.912,223.204,-0.802614,0,ground,343.134
111.944,223.19,-0.800536,0,ground,343.199
111.965,223.184,-0.806127,0,ground,343.269
111.985,223.181,-0.809421,0,ground,343.338
111.995,223.186,-0.806164,0,ground,343.371
112.005,223.191,-0.80282,0,ground,343.405
112.016,223.196,-0.799931,0,ground,343.441
112.027,223.201,-0.796819,0,ground,343.477
112.038,223.204,-0.794698,0,ground,343.514
112.048,223.207,-0.793541,0,ground,343.547
112.059,223.208,-0.793067,0,ground,343.581
112.08,223.204,-0.796968,0,ground,343.651
112.091,223.205,-0.797179,0,ground,343.687
112.102,223.208,-0.795838,0,ground,343.723
112.112,223.211,-0.793868,0,ground,343.758
112.122,223.214,-0.792688,0,ground,343.792
112.133,223.213,-0.793446,0,ground,343.826
112.143,223.215,-0.792819,0,ground,343.861
112.154,223.217,-0.791678,0,ground,343.897
112.164,223.22,-0.79028,0,ground,343.931
112.175,223.224,-0.788218,0,ground,343.965
112.185,223.226,-0.787634,0,ground,343.999
112.197,223.226,-0.787852,0,ground,344.041
112.219,223.221,-0.793248,0,ground,344.111
112.23,223.224,-0.792024,0,ground,344.147
112.24,223.229,-0.788961,0,ground,344.18
112.25,223.231,-0.787593,0,ground,344.214
112.261,223.233,-0.787477,0,ground,344.252
112.272,223.234,-0.786642,0,ground,344.286
112.282,223.237,-0.785479,0,ground,344.32
112.292,223.241,-0.778722,0,ground,344.337
112.313,223.237,-0.782719,0,ground,344.402
112.323,223.24,-0.781514,0,ground,344.438
112.334,223.242,-0.776091,0,ground,344.454
112.355,223.237,-0.779972,0,ground,344.52
112.366,223.239,-0.779632,0,ground,344.556
112.376,223.241,-0.778449,0,ground,344.59
112.386,223.245,-0.776696,0,ground,344.625
112.407,223.239,-0.782012,0,ground,344.695
112.418,223.242,-0.780658,0,ground,344.73
112.448,223.23,-0.791512,0,ground,344.831
112.459,223.23,-0.792364,0,ground,344.868
112.469,223.232,-0.79133,0,ground,344.901
112.48,223.235,-0.790157,0,ground,344.937
112.491,223.234,-0.791334,0,ground,344.973
112.501,223.236,-0.790494,0,ground,345.006
112.511,223.242,-0.783304,0,ground,345.023
112.532,223.235,-0.788946,0,ground,345.087
112.543,223.236,-0.788691,0,ground,345.124
112.553,223.239,-0.787156,0,ground,345.159
112.563,223.242,-0.78592,0,ground,345.192
112.574,223.243,-0.785723,0,ground,345.226
112.584,223.245,-0.785039,0,ground,345.26
112.595,223.249,-0.782469,0,ground,345.296
112.61,223.247,-0.784872,0,ground,345.346
112.62,223.249,-0.784292,0,ground,345.379
112.63,223.252,-0.782724,0,ground,345.413
112.641,223.253,-0.782659,0,ground,345.449
112.651,223.254,-0.782586,0,ground,345.483
112.662,223.255,-0.782135,0,ground,345.518
112.678,223.255,-0.783794,0,ground,345.572
112.688,223.256,-0.783471,0,ground,345.606
112.699,223.257,-0.783117,0,ground,345.642
112.71,223.258,-0.783667,0,ground,345.677
112.72,223.26,-0.782703,0,ground,345.711
112.73,223.264,-0.78045,0,ground,345.744
112.74,223.265,-0.780336,0,ground,345.778
112.751,223.266,-0.775302,0,ground,345.796
112.772,223.26,-0.780923,0,ground,345.862
112.783,223.262,-0.780638,0,ground,345.899
112.794,223.263,-0.780118,0,ground,345.935
112.805,223.264,-0.78056,0,ground,345.972
112.815,223.265,-0.7807,0,ground,346.005
112.826,223.267,-0.780017,0,ground,346.039
112.836,223.269,-0.778894,0,ground,346.073
112.847,223.267,-0.780425,0,ground,346.109
112.857,223.267,-0.781309,0,ground,346.144
112.868,223.269,-0.776616,0,ground,346.161
112.889,223.261,-0.783347,0,ground,346.227
112.899,223.263,-0.782968,0,ground,346.263
112.909,223.265,-0.782182,0,ground,346.297
112.92,223.265,-0.782607,0,ground,346.33
112.93,223.266,-0.782429,0,ground,346.364
112.94,223.268,-0.781668,0,ground,346.398
112.951,223.269,-0.781748,0,ground,346.435
112.964,223.266,-0.784869,0,ground,346.477
112.975,223.268,-0.784348,0,ground,346.513
112.985,223.271,-0.782172,0,ground,346.547
112.995,223.272,-0.782353,0,ground,346.58
113.005,223.272,-0.778309,0,ground,346.597
113.018,223.273,-0.778653,0,ground,346.638
113.028,223.274,-0.77863,0,ground,346.673
113.039,223.275,-0.778924,0,ground,346.708
113.05,223.276,-0.778883,0,ground,346.745
113.061,223.277,-0.779513,0,ground,346.78
113.071,223.279,-0.778501,0,ground,346.814
113.082,223.28,-0.778924,0,ground,346.85
113.093,223.281,-0.779143,0,ground,346.886
113.103,223.283,-0.778601,0,ground,346.92
113.113,223.284,-0.778199,0,ground,346.953
113.123,223.286,-0.777893,0,ground,346.987
113.134,223.287,-0.777325,0,ground,347.023
113.144,223.29,-0.775958,0,ground,347.056
113.155,223.292,-0.775814,0,ground,347.092
113.166,223.292,-0.776445,0,ground,347.128
113.176,223.292,-0.777294,0,ground,347.163
113.186,223.295,-0.775937,0,ground,347.196
113.197,223.297,-0.775578,0,ground,347.233
113.208,223.298,-0.775641,0,ground,347.267
113.218,223.297,-0.777103,0,ground,347.302
113.228,223.297,-0.773343,0,ground,347.318
113.26,223.283,-0.785691,0,ground,347.415
113.27,223.283,-0.785934,0,ground,347.451
113.281,223.285,-0.785344,0,ground,347.485
113.306,223.274,-0.795396,0,ground,347.568
113.316,223.274,-0.796232,0,ground,347.601
113.326,223.275,-0.795289,0,ground,347.634
113.336,223.278,-0.79402,0,ground,347.668
113.347,223.277,-0.790329,0,ground,347.686
113.371,223.267,-0.798502,0,ground,347.762
113.381,223.269,-0.797892,0,ground,347.797
113.392,223.27,-0.797676,0,ground,347.831
113.402,223.272,-0.796131,0,ground,347.864
113.413,223.273,-0.796877,0,ground,347.901
113.423,223.273,-0.796957,0,ground,347.935
113.433,223.273,-0.797912,0,ground,347.969
113.444,223.274,-0.797595,0,ground,348.004
113.455,223.273,-0.798387,0,ground,348.04
113.465,223.275,-0.797761,0,ground,348.075
113.476,223.277,-0.792433,0,ground,348.094
113.498,223.268,-0.799033,0,ground,348.159
113.508,223.269,-0.79932,0,ground,348.196
113.531,223.26,-0.807446,0,ground,348.27
113.541,223.261,-0.801833,0,ground,348.281
113.572,223.246,-0.813067,0,ground,348.377
113.582,223.249,-0.81199,0,ground,348.414
113.594,223.248,-0.812952,0,ground,348.451
113.604,223.25,-0.812341,0,ground,348.487
113.615,223.25,-0.813176,0,ground,348.521
113.625,223.252,-0.812208,0,ground,348.554
113.635,223.253,-0.812315,0,ground,348.588
113.645,223.254,-0.812234,0,ground,348.622
113.656,223.255,-0.811728,0,ground,348.657
113.667,223.256,-0.811793,0,ground,348.693
113.677,223.259,-0.810515,0,ground,348.727
113.687,223.258,-0.811786,0,ground,348.761
113.697,223.26,-0.81047,0,ground,348.794
113.709,223.259,-0.811969,0,ground,348.833
113.72,223.259,-0.812521,0,ground,348.869
113.73,223.26,-0.812099,0,ground,348.903
113.741,223.26,-0.813018,0,ground,348.938
113.751,223.261,-0.812483,0,ground,348.972
113.761,223.262,-0.812153,0,ground,349.007
113.772,223.263,-0.811681,0,ground,349.041
113.782,223.263,-0.807514,0,ground,349.059
113.814,223.246,-0.819249,0,ground,349.154
113.824,223.247,-0.8191,0,ground,349.191
113.834,223.248,-0.819105,0,ground,349.225
113.845,223.249,-0.81856,0,ground,349.26
113.856,223.249,-0.818786,0,ground,349.296
113.866,223.251,-0.818085,0,ground,349.331
113.876,223.251,-0.8187,0,ground,349.365
113.887,223.251,-0.819383,0,ground,349.401
113.898,223.249,-0.821343,0,ground,349.437
113.909,223.25,-0.820736,0,ground,349.471
113.919,223.251,-0.820544,0,ground,349.504
113.929,223.253,-0.815449,0,ground,349.521
113.95,223.244,-0.822033,0,ground,349.586
113.96,223.246,-0.821054,0,ground,349.621
113.97,223.245,-0.822215,0,ground,349.654
113.981,223.245,-0.823054,0,ground,349.691
113.992,223.246,-0.82261,0,ground,349.726
114.002,223.246,-0.818449,0,ground,349.744
114.024,223.239,-0.82409,0,ground,349.811
114.034,223.239,-0.824646,0,ground,349.845
114.044,223.238,-0.825046,0,ground,349.88
114.055,223.237,-0.8215,0,ground,349.898
114.076,223.231,-0.818386,0,ground,349.935
114.097,223.223,-0.823868,0,ground,350.003
114.108,223.225,-0.822645,0,ground,350.04
114.118,223.226,-0.822625,0,ground,350.074
114.128,223.229,-0.821299,0,ground,350.107
114.138,223.231,-0.820461,0,ground,350.141
114.149,223.23,-0.821185,0,ground,350.175
114.159,223.231,-0.821119,0,ground,350.209
114.17,223.23,-0.822432,0,ground,350.245
114.18,223.231,-0.822571,0,ground,350.28
114.19,223.231,-0.822383,0,ground,350.314
114.201,223.232,-0.82239,0,ground,350.348
114.211,223.234,-0.8213,0,ground,350.381
114.221,223.236,-0.819933,0,ground,350.415
114.232,223.238,-0.81459,0,ground,350.434
114.253,223.23,-0.820304,0,ground,350.499
114.263,223.233,-0.813627,0,ground,350.513
114.284,223.227,-0.817984,0,ground,350.579
114.296,223.228,-0.818471,0,ground,350.619
114.307,223.23,-0.817602,0,ground,350.655
114.317,223.231,-0.816997,0,ground,350.69
114.328,223.23,-0.817699,0,ground,350.724
114.338,223.232,-0.816514,0,ground,350.758
114.348,223.233,-0.816175,0,ground,350.792
114.37,223.226,-0.822192,0,ground,350.864
114.38,223.228,-0.821451,0,ground,350.898
114.39,223.23,-0.820754,0,ground,350.931
114.4,223.232,-0.819963,0,ground,350.966
114.422,223.223,-0.826696,0,ground,351.037
114.432,223.225,-0.825701,0,ground,351.071
114.442,223.228,-0.823456,0,ground,351.105
114.453,223.229,-0.822859,0,ground,351.139
114.463,223.23,-0.823336,0,ground,351.172
114.473,223.23,-0.823914,0,ground,351.207
114.483,223.23,-0.824268,0,ground,351.241
114.494,223.23,-0.824646,0,ground,351.277
114.504,223.228,-0.825889,0,ground,351.311
114.515,223.227,-0.826981,0,ground,351.345
114.526,223.227,-0.822879,0,ground,351.364
114.536,223.227,-0.823373,0,ground,351.399
114.547,223.227,-0.823368,0,ground,351.435
114.558,223.227,-0.823799,0,ground,351.469
114.568,223.227,-0.823638,0,ground,351.502
114.578,223.228,-0.82341,0,ground,351.536
114.589,223.228,-0.823951,0,ground,351.572
114.6,223.228,-0.824443,0,ground,351.608
114.611,223.228,-0.819729,0,ground,351.627
114.632,223.219,-0.826505,0,ground,351.692
114.646,223.219,-0.820193,0,ground,351.715
114.667,223.213,-0.824232,0,ground,351.783
114.678,223.215,-0.823228,0,ground,351.82
114.688,223.217,-0.822851,0,ground,351.855
114.7,223.218,-0.822148,0,ground,351.893
114.71,223.219,-0.821838,0,ground,351.928
114.721,223.22,-0.821399,0,ground,351.962
114.742,223.212,-0.828181,0,ground,352.034
114.753,223.214,-0.826961,0,ground,352.068
114.763,223.216,-0.825598,0,ground,352.102
114.773,223.219,-0.824195,0,ground,352.135
114.783,223.219,-0.824509,0,ground,352.169
114.793,223.22,-0.824196,0,ground,352.202
114.814,223.213,-0.82863,0,ground,352.272
114.825,223.214,-0.829037,0,ground,352.307
114.835,223.217,-0.827299,0,ground,352.341
114.845,223.22,-0.820889,0,ground,352.357
114.867,223.214,-0.825471,0,ground,352.423
114.877,223.217,-0.823729,0,ground,352.458
114.887,223.218,-0.823185,0,ground,352.493
114.898,223.22,-0.821845,0,ground,352.529
114.909,223.222,-0.82126,0,ground,352.565
114.92,223.222,-0.820686,0,ground,352.601
114.932,223.222,-0.821678,0,ground,352.642
114.942,223.222,-0.821655,0,ground,352.675
114.953,223.223,-0.821858,0,ground,352.709
114.964,223.223,-0.822616,0,ground,352.746
114.974,223.224,-0.822136,0,ground,352.78
114.985,223.225,-0.821916,0,ground,352.818
114.996,223.226,-0.821611,0,ground,352.853
115.006,223.227,-0.821829,0,ground,352.888
115.017,223.227,-0.822081,0,ground,352.924
115.037,223.221,-0.827213,0,ground,352.991
115.048,223.223,-0.825713,0,ground,353.027
115.059,223.223,-0.826305,0,ground,353.064
115.069,223.224,-0.821394,0,ground,353.079
115.09,223.219,-0.824931,0,ground,353.143
115.1,223.221,-0.823768,0,ground,353.178
115.11,223.222,-0.823546,0,ground,353.212
115.121,223.224,-0.81755,0,ground,353.23
115.142,223.216,-0.823583,0,ground,353.296
115.153,223.215,-0.82486,0,ground,353.333
115.164,223.217,-0.823698,0,ground,353.369
115.186,223.208,-0.830752,0,ground,353.439
115.206,223.202,-0.835949,0,ground,353.507
115.216,223.205,-0.828532,0,ground,353.518
115.237,223.199,-0.833578,0,ground,353.586
115.248,223.202,-0.831479,0,ground,353.622
115.258,223.204,-0.825845,0,ground,353.637
115.279,223.198,-0.829738,0,ground,353.703
115.289,223.201,-0.823198,0,ground,353.716
115.31,223.195,-0.819356,0,ground,353.753
115.331,223.189,-0.8245,0,ground,353.821
115.352,223.184,-0.829163,0,ground,353.887
115.362,223.187,-0.827226,0,ground,353.921
115.372,223.19,-0.82483,0,ground,353.955
115.383,223.191,-0.825237,0,ground,353.991
115.393,223.195,-0.822597,0,ground,354.026
115.404,223.198,-0.820706,0,ground,354.061
115.414,223.2,-0.81932,0,ground,354.096
115.425,223.2,-0.819419,0,ground,354.132
115.435,223.201,-0.819372,0,ground,354.166
115.446,223.203,-0.818658,0,ground,354.2
115.467,223.196,-0.823869,0,ground,354.27
115.478,223.199,-0.822184,0,ground,354.305
115.488,223.202,-0.820472,0,ground,354.339
115.499,223.204,-0.819466,0,ground,354.375
115.51,223.207,-0.818194,0,ground,354.411
115.52,223.21,-0.816245,0,ground,354.445
115.53,223.211,-0.811089,0,ground,354.462
115.551,223.204,-0.808375,0,ground,354.499
115.572,223.196,-0.805532,0,ground,354.535
115.593,223.192,-0.809967,0,ground,354.602
115.603,223.194,-0.809059,0,ground,354.638
115.613,223.196,-0.807943,0,ground,354.673
115.623,223.199,-0.806353,0,ground,354.707
115.634,223.2,-0.806397,0,ground,354.743
115.645,223.202,-0.804976,0,ground,354.778
115.656,223.206,-0.802548,0,ground,354.814
115.666,223.208,-0.801364,0,ground,354.85
115.677,223.21,-0.800232,0,ground,354.884
115.687,223.215,-0.797393,0,ground,354.919
115.698,223.218,-0.795385,0,ground,354.953
115.708,223.221,-0.793985,0,ground,354.987
115.719,223.222,-0.793794,0,ground,355.022
115.729,223.223,-0.793687,0,ground,355.058
115.739,223.227,-0.79181,0,ground,355.092
115.75,223.229,-0.79067,0,ground,355.126
115.76,223.232,-0.789252,0,ground,355.16
115.771,223.232,-0.790001,0,ground,355.197
115.782,223.234,-0.788907,0,ground,355.232
115.792,223.236,-0.788203,0,ground,355.266
115.802,223.237,-0.78797,0,ground,355.299
115.812,223.238,-0.787646,0,ground,355.333
115.823,223.242,-0.785829,0,ground,355.37
115.833,223.242,-0.785922,0,ground,355.403
115.844,223.243,-0.786027,0,ground,355.439
115.855,223.245,-0.784774,0,ground,355.476
115.866,223.247,-0.779037,0,ground,355.494
115.877,223.247,-0.779954,0,ground,355.53
115.887,223.25,-0.774396,0,ground,355.546
115.908,223.243,-0.780142,0,ground,355.611
115.919,223.245,-0.780026,0,ground,355.649
115.929,223.245,-0.780739,0,ground,355.683
115.94,223.245,-0.781372,0,ground,355.716
